Data from troilus_ven_HW_orange_right_3_Reflection__0__209.txt Node

Date: Mon Dec 12 15:50:11 EST 2022
User: abbyrobinson
Spectrometer: USB2G8287
Scans to average: 10
Trigger mode: 4
Integration Time (sec): 1.000000E-1
Electric dark correction enabled: true
Boxcar width: 5
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
177.272	89.58
177.658	96.25
178.044	94.11
178.43	88.61
178.816	96.68
179.203	97.04
179.589	102.96
179.975	109.63
180.361	96.38
180.747	105.8
181.133	103.46
181.519	89.68
181.904	96.25
182.29	100.57
182.676	104.23
183.062	130.48
183.447	141.61
183.833	133.11
184.219	162.34
184.604	244.21
184.99	324.45
185.375	995.37
185.761	-8393.1
186.146	-317.45
186.531	-163.09
186.917	-173.16
187.302	-69.71
187.687	-52.81
188.073	-43.8
188.458	-39.58
188.843	-32.27
189.228	-33.53
189.613	-51.53
189.998	-48.35
190.383	-66.75
190.768	-79.96
191.153	-75.76
191.538	-66.74
191.923	-46.78
192.307	-45.28
192.692	-43.73
193.077	-58.91
193.461	-72.75
193.846	-64.99
194.231	-64
194.615	-55.98
195	-48.05
195.384	-63.94
195.769	-68.63
196.153	-70.91
196.537	-80.38
196.922	-85.79
197.306	-59.93
197.69	-44.27
198.074	-51.3
198.458	-57.15
198.843	-60.78
199.227	-57.54
199.611	-49.28
199.995	-39.23
200.379	-58.19
200.763	-50.87
201.146	-41.01
201.53	-50.43
201.914	-48.84
202.298	-38.01
202.681	-22.9
203.065	-19.43
203.449	-17.67
203.832	-22.64
204.216	-30.4
204.599	55.71
204.983	54.63
205.366	52.34
205.75	51.61
206.133	47.72
206.516	47.51
206.9	44.45
207.283	43.22
207.666	40.53
208.049	39.78
208.432	41.37
208.815	-54.73
209.198	-88.96
209.581	-96.88
209.964	-76.02
210.347	-70.38
210.73	-62.16
211.113	-50.2
211.496	-32.33
211.879	-32.01
212.261	-31.29
212.644	-33.34
213.027	-50.44
213.409	-41.29
213.792	-48.45
214.174	-56.02
214.557	-41.99
214.939	-56.58
215.322	-51.17
215.704	-50.94
216.086	-44.03
216.469	-39.14
216.851	-51.46
217.233	-60.09
217.615	-61.37
217.997	-54.4
218.379	-56.84
218.761	-49.46
219.143	-27.26
219.525	-33.87
219.907	-32.2
220.289	-30.42
220.671	-31.98
221.053	-26.8
221.435	-19.49
221.816	-23.29
222.198	-23.84
222.58	-18.1
222.961	-23
223.343	-42.04
223.724	-37.73
224.106	-49.7
224.487	-59.72
224.869	-55.52
225.25	-63.84
225.631	-70.7
226.013	-56.02
226.394	-55.19
226.775	-56.53
227.156	-54.67
227.537	-47.71
227.919	-50.59
228.3	-39.92
228.681	-37.59
229.062	-40
229.442	-38.63
229.823	-33.28
230.204	-34.46
230.585	-32.74
230.966	-30.48
231.347	-30.64
231.727	-28.06
232.108	-23.42
232.488	-20.87
232.869	-16.83
233.25	-14.78
233.63	-12.25
234.01	-12.09
234.391	-11.11
234.771	-8.07
235.152	-6.55
235.532	-5.87
235.912	-3.94
236.292	-3.61
236.672	-2.58
237.053	-2
237.433	-1.04
237.813	-0.64
238.193	-0.32
238.573	-0.12
238.953	0.18
239.333	0.58
239.712	0.8
240.092	0.58
240.472	0.64
240.852	0.21
241.231	0.24
241.611	0.38
241.991	1.04
242.37	1.52
242.75	1.8
243.129	1.74
243.509	2.26
243.888	2.76
244.267	3.13
244.647	3.4
245.026	3.64
245.405	3.77
245.784	3.83
246.164	3.68
246.543	3.67
246.922	3.61
247.301	3.85
247.68	3.76
248.059	3.71
248.438	3.71
248.817	3.52
249.195	3.45
249.574	3.52
249.953	3.7
250.332	3.79
250.71	4.02
251.089	4.31
251.468	4.25
251.846	4.24
252.225	4.27
252.603	4.36
252.982	4.59
253.36	4.68
253.738	4.79
254.117	4.72
254.495	4.66
254.873	4.46
255.251	4.33
255.63	4.36
256.008	4.33
256.386	4.3
256.764	4.25
257.142	4.17
257.52	4.15
257.898	4.08
258.276	4.13
258.653	4.25
259.031	4.39
259.409	4.44
259.787	4.45
260.164	4.56
260.542	4.65
260.92	4.73
261.297	4.8
261.675	4.76
262.052	4.77
262.43	4.81
262.807	4.84
263.184	4.76
263.562	4.75
263.939	4.8
264.316	4.73
264.693	4.61
265.07	4.52
265.448	4.49
265.825	4.52
266.202	4.47
266.579	4.49
266.956	4.45
267.333	4.47
267.709	4.41
268.086	4.34
268.463	4.35
268.84	4.43
269.216	4.43
269.593	4.35
269.97	4.39
270.346	4.43
270.723	4.38
271.099	4.28
271.476	4.28
271.852	4.28
272.229	4.26
272.605	4.22
272.981	4.16
273.358	4.13
273.734	4.16
274.11	4.01
274.486	4.09
274.862	4.04
275.238	4.12
275.614	4.02
275.99	4.06
276.366	4.05
276.742	3.93
277.118	3.88
277.494	3.95
277.87	3.95
278.245	4.07
278.621	3.94
278.997	3.97
279.372	4
279.748	4.08
280.123	3.98
280.499	3.98
280.874	4.05
281.25	4.07
281.625	4.06
282	4.03
282.376	3.96
282.751	4.02
283.126	3.97
283.501	3.82
283.876	3.77
284.252	3.84
284.627	3.81
285.002	3.78
285.377	3.82
285.751	3.73
286.126	3.72
286.501	3.76
286.876	3.72
287.251	3.64
287.625	3.71
288	3.68
288.375	3.65
288.749	3.61
289.124	3.67
289.498	3.71
289.873	3.73
290.247	3.71
290.622	3.61
290.996	3.58
291.37	3.62
291.745	3.56
292.119	3.63
292.493	3.58
292.867	3.6
293.241	3.55
293.616	3.47
293.99	3.51
294.364	3.55
294.737	3.55
295.111	3.4
295.485	3.37
295.859	3.38
296.233	3.35
296.607	3.38
296.98	3.43
297.354	3.45
297.728	3.48
298.101	3.45
298.475	3.39
298.848	3.41
299.222	3.55
299.595	3.55
299.968	3.49
300.342	3.46
300.715	3.36
301.088	3.27
301.462	3.23
301.835	3.11
